gender,date,dual_id,phase,slot,program_id,opp_program_id,player_id,opp_id,rating,opp_rating,win,p,score,wae,gap,name,opp_name,grade,opp_grade,style,opp_style,program_name,group,opp_program_name,opp_group,pair_key
boys,2086-08-27,jhdual:1703881d5a2dc734,regular,S3,Altamonte Civic Leadership Academy|boys,Fort Carden|boys,37ee99b5c174d320,fffac416a0e38a70,43.0,51.0,1,0.20412317348074271,"6-2, 3-6, 4-6",0.7958768265192573,-8.0,Jaxson McManus,Anthony Evans,11,11,junkballer,aggressive_baseliner,Senator Gray,8A,Fort Carden,8A,37ee99b5c174d320|fffac416a0e38a70
boys,2086-08-08,jhdual:76fc77e6d554ef16,early,S1,Ransoms Landing|boys,Calvary Chapel Kilbride Switch|boys,cfb46da4d85bc30a,eb9ceca9180d168b,75.0,83.0,1,0.321222089589746,"6-4, 7-6",0.678777910410254,-8.0,Colten McGowen,Parker McClure,12,10,all_court,balanced,Ransoms Landing,1A,Gottschalk-Herman,2A,cfb46da4d85bc30a|eb9ceca9180d168b
boys,2086-09-18,jhdual:b1e375705b03a8b3,regular,S3,Walter Hart|boys,Opal Avery|boys,1f20445e9a8ff6fb,c882e8260f26cc22,49.0,57.0,1,0.20412317348074271,"4-6, 6-3, 4-6",0.7958768265192573,-8.0,Ryan Halton,Leonidas Turner,12,9,serve_first,serve_first,Kittery,5A,Ford,5A,1f20445e9a8ff6fb|c882e8260f26cc22
girls,2086-03-15,jhdual:58170eac4d195a74,regular,S2,Dahlberg|girls,St. Lucy|girls,46572528ba86c303,021077e2326d571f,49.0,57.0,1,0.20493735150948167,"6-0, 3-6, 4-6",0.7950626484905183,-8.0,Madelyn Lopez,Madison Vaden,11,11,serve_first,aggressive_baseliner,Dahlberg Summit,3A,Tallgrass,3A,021077e2326d571f|46572528ba86c303
boys,2086-09-13,jhdual:67ddbd85d2aa1ff1,regular,S2,Beacon Hill|boys,Geraldine Cross|boys,8f352f562b48b607,0503cac4424c76ab,79.0,87.0,1,0.321222089589746,"6-3, 6-4",0.678777910410254,-8.0,Gabriel Lafferty,Logan Abbas,11,12,balanced,counterpuncher,Beacon Hill,4A,Port Veles Episcopal,4A,0503cac4424c76ab|8f352f562b48b607
boys,2086-08-06,jhdual:5f7378eeb4db1c25,early,S5,Ransom City Union|boys,John Lewis|boys,8e01481ca557352f,54df40cbe42db579,38.0,46.0,1,0.321222089589746,"6-4, 6-2",0.678777910410254,-8.0,Jaden Roman,Connor Livingston,12,11,balanced,serve_first,Ransom Pass,1A,Lewis,2A,54df40cbe42db579|8e01481ca557352f
boys,2086-09-14,jhdual:c095ca6427309c70,regular,S3,Maksim Karev|boys,Fort Salish|boys,f59648591304b85e,7bb8447f82c509b6,44.0,52.0,1,0.20412317348074271,"4-6, 4-6",0.7958768265192573,-8.0,Braxton Stevenson,Jaxon Smith,12,10,all_court,serve_and_volley,Excelsior,4A,Fort Weller,4A,7bb8447f82c509b6|f59648591304b85e
boys,2086-09-14,jhdual:17772eac664e93b4,regular,S1,Quincy Union|boys,Topeka West|boys,553c76f7f6a0f437,6fa07ebadf095d8d,65.0,73.0,1,0.321222089589746,"6-1, 6-3",0.678777910410254,-8.0,Hector Douglas,Nathan Kemp,12,10,serve_first,balanced,Quincy,Group 3,Topeka,Group 3,553c76f7f6a0f437|6fa07ebadf095d8d
girls,2086-04-20,jhdual:ae7bf25afd2f1cd3,regular,S3,Cincinnati|girls,Utah|girls,3952f0e4140f835e,0574824832cd7900,48.0,56.0,1,0.20493735150948167,"6-3, 5-7, 4-6",0.7950626484905183,-8.0,Asma Ennasri,Brenda Roberts,11,12,balanced,serve_first,Cincinnati,Group 1,Utah,Group 1,0574824832cd7900|3952f0e4140f835e
girls,2086-05-07,jhdual:028cfd0835ffe720,sectional,S1,Altamonte Civic Leadership Academy|girls,Valderra|girls,0116691939cb0d88,36c277962884b60a,50.0,58.0,1,0.20493735150948167,"4-6, 4-6",0.7950626484905183,-8.0,Emma Phillips,Marichka Matviyenko,12,11,aggressive_baseliner,balanced,Senator Gray,8A,Valderra,8A,0116691939cb0d88|36c277962884b60a
girls,2086-04-23,jhdual:5c8b61bc175767e1,regular,S1,Elk Run|girls,Vale High|girls,4fb696b39072b5b3,351a3183cc300aa8,64.0,72.0,1,0.20493735150948167,"4-6, 6-2, 2-6",0.7950626484905183,-8.0,Kalyn Harden,Myla Ellis,12,9,all_court,aggressive_baseliner,Elk Run,2A,Vale,2A,351a3183cc300aa8|4fb696b39072b5b3
girls,2086-04-13,jhdual:f7c1689ebe028445,regular,S3,Glenwood High|girls,Lyle High|girls,b8063fb89514d42c,d8b0d3836690385e,55.0,63.0,1,0.3150501548428673,"6-3, 4-6, 6-3",0.6849498451571328,-8.0,Layla Cervantes,Zoe Bradford,11,10,serve_and_volley,junkballer,Glenwood,1A,Lyle,1A,b8063fb89514d42c|d8b0d3836690385e
girls,2086-03-12,jhdual:d539d985ad3c2966,regular,S3,Golden Gate|girls,Montelago|girls,14c56a08716ea63a,1db7dd92a510b90a,38.0,46.0,1,0.3150501548428673,"6-2, 6-7, 6-2",0.6849498451571328,-8.0,Lauren Weld,Susie Cantey,11,9,serve_first,counterpuncher,Golden Gate,8A,Montelago,8A,14c56a08716ea63a|1db7dd92a510b90a
girls,2086-04-13,jhdual:dfa3d5951bd390bb,showcase_tiered,S3,Emerson|girls,Lodestone County High|girls,52d22babba790c50,2bd96cf53c15c13d,62.0,70.0,1,0.3150501548428673,"6-4, 3-6, 6-4",0.6849498451571328,-8.0,Eliza Hultman,Isabella Ladd,9,12,serve_first,counterpuncher,Emerson,6A,Lodestone County,Group 2,2bd96cf53c15c13d|52d22babba790c50
girls,2086-03-14,jhdual:dba1d2ce98bf7dd4,regular,S1,Enterprise High|girls,Pellburg|girls,f243993adfc2dba4,e83da9438b9475e9,42.0,50.0,1,0.3150501548428673,"4-6, 6-2, 6-4",0.6849498451571328,-8.0,Rihanna Henderson,Olivia Preston,11,12,aggressive_baseliner,all_court,Enterprise,2A,Pellburg,2A,e83da9438b9475e9|f243993adfc2dba4
girls,2086-05-21,jhdual:93c310799796f97d,state_special,S3,Orellana|girls,Igor Chernov|girls,533d06096f547ca5,8336864244277658,59.0,67.0,1,0.20493735150948167,"6-4, 6-7, 1-6",0.7950626484905183,-8.0,Camila Harris,Kaela Amos,11,9,serve_first,balanced,Orellana Central,8A,Taylor,8A,533d06096f547ca5|8336864244277658
boys,2086-08-27,jhdual:9e4f24b01e8667a4,regular,S1,Barleyfield|boys,Steelhead Divide|boys,f73bf63d4abf0ae6,44bc48d153d007f7,58.0,66.0,1,0.321222089589746,"6-4, 6-0",0.678777910410254,-8.0,Bao Kang,Brooks Fuller,10,12,counterpuncher,balanced,Barleyfield,4A,Steelhead Divide,3A,44bc48d153d007f7|f73bf63d4abf0ae6
girls,2086-04-06,jhdual:0f88dfb5a41da370,showcase_tiered,S2,Puerto Alma|girls,Terrace Park|girls,28e652878a1a6d26,349b357ddb48a7da,70.0,78.0,1,0.20493735150948167,"7-5, 4-6, 3-6",0.7950626484905183,-8.0,Tanisha Emanuel,Nayeli Springman,12,12,serve_first,all_court,Puerto Alma,2A,Terrace Park,Group 1,28e652878a1a6d26|349b357ddb48a7da
boys,2086-09-14,jhdual:c3505e494615cf19,regular,S1,Alben Barkley|boys,Ewartville|boys,107cb3703e92dcbd,79439bcd9915c859,63.0,71.0,1,0.321222089589746,"6-4, 6-4",0.678777910410254,-8.0,Sawyer Jacobsen,Richard Saffold,9,12,all_court,counterpuncher,Barkley,2A,Fort Tabor,2A,107cb3703e92dcbd|79439bcd9915c859
girls,2086-05-20,jhdual:cb013c68fc0799ec,state_special,S3,Vernon Moss North|girls,Copper Lake|girls,a5c04714e5ca85b3,0fa225335005413e,50.0,58.0,1,0.3150501548428673,"6-2, 6-4",0.6849498451571328,-8.0,Rosalie Fishel,Mianne Vitória,11,11,serve_first,serve_and_volley,Harmony,7A,Copper Lake,7A,0fa225335005413e|a5c04714e5ca85b3
girls,2086-05-15,jhdual:f28aa3f25da808bb,divisional,S1,St. Michael Academy|girls,Star Valley Catholic|girls,b1f9c80fcbff9330,c9729fae94f0807f,66.0,74.0,1,0.3150501548428673,"6-3, 6-2",0.6849498451571328,-8.0,Olivia Christenson,Cecilia Maciel,11,10,aggressive_baseliner,aggressive_baseliner,Harriman East,Group 2,Star Valley Catholic,Group 2,b1f9c80fcbff9330|c9729fae94f0807f
girls,2086-04-13,jhdual:fada3cbffefaf26b,regular,S3,Elk Bluff|girls,Marshdale|girls,f1484f5168d9f2bb,f7dc0aa2e54f5c00,55.0,63.0,1,0.3150501548428673,"7-6, 7-6",0.6849498451571328,-8.0,Scarlett Blackburn,Alexis Atwood,10,12,all_court,counterpuncher,Elk Bluff,Group 3,Fort Lassiter,Group 3,f1484f5168d9f2bb|f7dc0aa2e54f5c00
boys,2086-08-16,jhdual:21517488d5ad2c25,regular,S3,Barley Gap|boys,St. Perpetua Preparatory|boys,525e8d59ddd1a1e0,20274442a0a0d59d,55.0,63.0,1,0.321222089589746,"6-4, 7-5",0.678777910410254,-8.0,Ahmad Kavouklis,Bradley Nussbaum,10,11,balanced,aggressive_baseliner,Barley Gap,1A,St. Josephine Bakhita,1A,20274442a0a0d59d|525e8d59ddd1a1e0
boys,2086-09-13,jhdual:1e07d67f0c110bc8,regular,S1,Rye Academy of Arts and Letters|boys,Tindall Heights|boys,b2bc3c145709f613,01d5a0d04a0a1444,53.0,61.0,1,0.321222089589746,"6-0, 6-4",0.678777910410254,-8.0,Samuel Waters,Gabriel Price,12,10,counterpuncher,junkballer,Barley Point,5A,Montpelier,5A,01d5a0d04a0a1444|b2bc3c145709f613
girls,2086-03-07,jhdual:ec487ec199630af8,early,S1,Etchartville|girls,Northside Christian North|girls,fac7cdebd1cd5856,62ce745973a8098b,72.0,80.0,1,0.20493735150948167,"6-7, 4-6",0.7950626484905183,-8.0,Kara Brooks,Arianna Butorac,11,10,pusher,serve_first,Etchartville,Group 1,Toussaint,Group 2,62ce745973a8098b|fac7cdebd1cd5856
girls,2086-03-19,jhdual:9604dc4b3e8df3e9,regular,S1,Granite Basin|girls,Netherwood|girls,200dbfa1b7816773,14a3307612f985b3,67.0,75.0,1,0.3150501548428673,"6-3, 4-6, 6-2",0.6849498451571328,-8.0,Mimi Clothier,Avery Clauson,11,12,serve_first,counterpuncher,Granite Basin,2A,Netherwood,2A,14a3307612f985b3|200dbfa1b7816773
boys,2086-09-13,jhdual:574e4865be49d7ed,regular,S3,Harold Calder|boys,Marcus Mercer|boys,6aa246843e5d912d,0d773ebb32526122,50.0,58.0,1,0.321222089589746,"5-7, 6-3, 6-3",0.678777910410254,-8.0,Butch Habermehl,Raul Chapman,11,9,aggressive_baseliner,pusher,Tomales Bay,6A,Evenfall,6A,0d773ebb32526122|6aa246843e5d912d
girls,2086-04-22,jhdual:73f616370ef1851c,regular,S3,Southern Jefferson Christian|girls,Standale|girls,5a70fe015ba78edf,7b9f08f966687afe,57.0,65.0,1,0.3150501548428673,"7-6, 6-4",0.6849498451571328,-8.0,Layla Britt,Reign Foiles,11,12,serve_and_volley,counterpuncher,Uplands,Group 3,Lieksa,Group 3,5a70fe015ba78edf|7b9f08f966687afe
girls,2086-04-20,jhdual:0824fbd8cafe3f51,regular,S2,Nicolás Treviño|girls,Alderfield|girls,e8b993d49746571d,a5eb9eb7aa5906dc,60.0,68.0,1,0.3150501548428673,"6-3, 7-6",0.6849498451571328,-8.0,Natalia Delgado,Jennifer Valdez,9,11,all_court,balanced,Valera,1A,Linden,1A,a5eb9eb7aa5906dc|e8b993d49746571d
girls,2086-04-13,jhdual:4097778f524b4b64,regular,S3,Valley Christian|girls,Chaminade|girls,2c3a2c809b206f08,af044fe5200b5a27,66.0,74.0,1,0.3150501548428673,"6-1, 4-6, 7-6",0.6849498451571328,-8.0,Greta Latson,Georgina Prothro,11,12,serve_and_volley,counterpuncher,Valley Christian,6A,Chaminade,6A,2c3a2c809b206f08|af044fe5200b5a27
girls,2086-03-19,jhdual:3f94ef03eddc4793,regular,S3,Mercer City Technical Arts Academy|girls,Walter Mondale|girls,caee7812b5d2dfd8,4afd77c64d7495e7,52.0,60.0,1,0.3150501548428673,"6-2, 1-6, 6-4",0.6849498451571328,-8.0,Cynthia Alexander-Walker,Lucia Brant,11,12,balanced,balanced,Twin Mills,9A,Mondale,9A,4afd77c64d7495e7|caee7812b5d2dfd8
girls,2086-03-27,jhdual:04c882bc72ce9853,regular,S3,Mercer City Technical Arts Academy|girls,Orchard Hill|girls,caee7812b5d2dfd8,b97a81db7b748d6b,52.0,60.0,1,0.3150501548428673,"6-3, 6-3",0.6849498451571328,-8.0,Cynthia Alexander-Walker,Amina Cronk,11,12,balanced,counterpuncher,Twin Mills,9A,West Valderra,9A,b97a81db7b748d6b|caee7812b5d2dfd8
boys,2086-09-13,jhdual:212cd14bdd7ff1c4,showcase_tiered,S3,McLoughlin High|boys,Marcus Mercer|boys,f8beb8fbceda19b0,5ff8400166d45456,49.0,57.0,1,0.321222089589746,"5-7, 6-1, 6-3",0.678777910410254,-8.0,Michael Rodriguez,Pierce Simms,9,12,junkballer,counterpuncher,McLoughlin,2A,Evenfall,6A,5ff8400166d45456|f8beb8fbceda19b0
boys,2086-08-13,jhdual:d75e3e500c74a258,regular,S1,Calasanz Prep|boys,Blackpine North|boys,e194a90034fe0bd8,44c0793e1f054b10,55.0,63.0,1,0.20412317348074271,"4-6, 4-6",0.7958768265192573,-8.0,Jackson Wakeman,Milan Kushner,12,12,balanced,serve_first,Calasanz Prep,4A,Ravenwood,4A,44c0793e1f054b10|e194a90034fe0bd8
girls,2086-05-08,jhdual:750817af64c6177d,ward,S2,I-50 Technical North|girls,Etchartville|girls,51f5b2add9534e35,f6fd893efcbdb516,62.0,70.0,1,0.3150501548428673,"7-6, 7-5",0.6849498451571328,-8.0,Addison Ferrell,Abigail Mullin,11,11,counterpuncher,balanced,Tuscarora,Group 1,Etchartville,Group 1,51f5b2add9534e35|f6fd893efcbdb516
boys,2086-08-16,jhdual:b10860315b3e1fa3,regular,S2,McCrory|boys,Vernon Moss|boys,c1e61811148990f0,d90d8df22bdcb5f5,41.0,49.0,1,0.321222089589746,"7-6, 6-7, 6-2",0.678777910410254,-8.0,Ismael Ochoa,Dominick Erickson,11,12,counterpuncher,aggressive_baseliner,McCrory,1A,Playa Honda,1A,c1e61811148990f0|d90d8df22bdcb5f5
boys,2086-08-23,jhdual:187861d930562151,regular,S2,Granite Bar|boys,Redwood Glen|boys,fc5c02f666fa0782,73ccc01071050cd6,56.0,64.0,1,0.20412317348074271,"3-6, 6-1, 3-6",0.7958768265192573,-8.0,Michael Esqueda,Elliot Murphy,11,12,counterpuncher,serve_first,New Penzance Island,1A,Redwood Glen,1A,73ccc01071050cd6|fc5c02f666fa0782
boys,2086-09-06,jhdual:5dc0559299dd03fd,showcase_tiered,S2,Svenja Bianchi|boys,Quarmont|boys,1e725dde7d5b0be3,4d25591649039a42,73.0,81.0,1,0.20412317348074271,"6-3, 3-6, 3-6",0.7958768265192573,-8.0,Andrea Southwind,Hudson Karczewski,10,10,all_court,balanced,Tamarack,9A,Quarmont,3A,1e725dde7d5b0be3|4d25591649039a42
boys,2086-09-14,jhdual:7d739cf15d055203,regular,S1,Nicodemus|boys,Raft County Catholic|boys,1b6d721707ffbe73,3f67a4dcf74d2d5e,77.0,85.0,1,0.20412317348074271,"3-6, 2-6",0.7958768265192573,-8.0,Edoardo Montolivo,Jacob Roth,10,11,balanced,junkballer,Nicodemus,Group 3,Raft County Catholic,Group 3,1b6d721707ffbe73|3f67a4dcf74d2d5e
boys,2086-09-14,jhdual:d9a17191b1703fc7,regular,S3,Lorna Booker|boys,San Telmo|boys,311eb11893b2064b,d5782426d3453867,28.0,36.0,1,0.20412317348074271,"7-6, 3-6, 6-7",0.7958768265192573,-8.0,Everton Perales,Dani Spadea,12,12,serve_first,all_court,Blue Grama,6A,San Telmo,6A,311eb11893b2064b|d5782426d3453867
boys,2086-09-07,jhdual:02dd014d1dcb5314,regular,S2,Tunnelwood|boys,Calderwood School|boys,4547f31f0900ff98,1446c64f1160510a,66.0,74.0,1,0.321222089589746,"5-7, 6-2, 7-5",0.678777910410254,-8.0,Mason De La Cruz,Bradley Brown,11,12,counterpuncher,serve_first,Tunnelwood,3A,Calderwood,3A,1446c64f1160510a|4547f31f0900ff98
girls,2086-05-07,jhdual:81342cb9095e84bd,sectional,S4,Mercer City Technical Arts Academy|girls,Black Springs|girls,7ee2edd3b2ee8f9a,b7386868341b087b,49.0,57.0,1,0.3150501548428673,"6-2, 6-1",0.6849498451571328,-8.0,Monica El-Hadi,Natalie Lash,9,11,counterpuncher,pusher,Twin Mills,9A,Black Springs,9A,7ee2edd3b2ee8f9a|b7386868341b087b
girls,2086-05-08,jhdual:750817af64c6177d,ward,S1,I-50 Technical North|girls,Etchartville|girls,50430224b5e5fb24,fac7cdebd1cd5856,64.0,72.0,1,0.3150501548428673,"3-6, 6-4, 7-6",0.6849498451571328,-8.0,Liudmila Pipitone,Kara Brooks,9,11,serve_first,pusher,Tuscarora,Group 1,Etchartville,Group 1,50430224b5e5fb24|fac7cdebd1cd5856
boys,2086-10-11,jhdual:e73cb26ef9b565e5,divisional,S1,Gabriel Zúñiga|boys,Orellana|boys,392711ad599dc8a8,d82683d46ff6364a,67.0,75.0,1,0.321222089589746,"6-4, 5-7, 6-2",0.678777910410254,-8.0,Jace Joseph,Henry White,12,12,all_court,all_court,Longfellow,8A,Orellana Central,8A,392711ad599dc8a8|d82683d46ff6364a
boys,2086-09-14,jhdual:b6b5b7ad020af76a,regular,S2,Foundry High|boys,Coolidge|boys,5202a39385ed5f63,7b8933b2b8a1dc55,48.0,56.0,1,0.20412317348074271,"6-2, 5-7, 3-6",0.7958768265192573,-8.0,Logan Neal,Godfrey Rozier,11,12,balanced,all_court,Esperanza,9A,Seagrove,9A,5202a39385ed5f63|7b8933b2b8a1dc55
boys,2086-09-18,jhdual:f04f03a30952c239,regular,S2,Emigrant Trail|boys,Mikel Garmendia|boys,76a908d843a05e72,21b3d156750a7861,56.0,64.0,1,0.321222089589746,"6-4, 3-6, 6-4",0.678777910410254,-8.0,Angel Sierra,Rogelio Van Pelt,11,10,aggressive_baseliner,serve_first,Trailhead,Group 2,Homeland,Group 2,21b3d156750a7861|76a908d843a05e72
boys,2086-08-07,jhdual:63edcea713cef953,early,S1,North Valley Christian|boys,Yuri Kochiyama|boys,220d5ac907c33fa6,4206809345a59404,56.0,64.0,1,0.321222089589746,"6-3, 6-7, 6-4",0.678777910410254,-8.0,Tohi Ngatai,Mason Gutierrez,10,10,serve_and_volley,balanced,Trailsend,3A,Kochiyama,4A,220d5ac907c33fa6|4206809345a59404
boys,2086-08-17,jhdual:3249729a6f169dce,regular,S2,Marlow County|boys,Halemere|boys,3315dc9bec1215cd,beb8ae969732d4c5,52.0,60.0,1,0.321222089589746,"6-2, 5-7, 6-2",0.678777910410254,-8.0,Walter Garcia,Aaron Turner,11,10,serve_first,balanced,Marlow County,1A,Halemere,1A,3315dc9bec1215cd|beb8ae969732d4c5
boys,2086-09-23,jhdual:3be97d2ad5c3bccf,regular,S3,Ukiah High|boys,Anya Antonov|boys,4eecb6a22ba3f307,db0fcdfa9a3420b8,62.0,70.0,1,0.321222089589746,"6-2, 3-6, 6-2",0.678777910410254,-8.0,Garrett Fields,Liam Dunn,11,10,serve_first,all_court,Ukiah,8A,Mar Vista,9A,4eecb6a22ba3f307|db0fcdfa9a3420b8
girls,2086-03-25,jhdual:1aba06fa1f0fccef,regular,S2,Topeka West|girls,Rilland|girls,203a2eb97848a272,ac5253d24e1640a0,66.0,74.0,1,0.3150501548428673,"6-3, 6-3",0.6849498451571328,-8.0,Jolie Holley,Tinsley Spence,11,12,aggressive_baseliner,serve_first,Topeka,Group 3,Rilland,Group 3,203a2eb97848a272|ac5253d24e1640a0
boys,2086-08-12,jhdual:085aacc75abdc9b7,early,S5,Vasquez North|boys,Riverside High|boys,64bad7889b43af3b,3ed35acb03c846ac,46.0,54.0,1,0.20412317348074271,"6-3, 4-6, 6-7",0.7958768265192573,-8.0,Ariel Shields,Raiden Avila,12,11,serve_first,serve_first,Fontainebleau,4A,Riverside,5A,3ed35acb03c846ac|64bad7889b43af3b
boys,2086-08-09,jhdual:349bbba81ddf1c59,early,S3,Arlington High|boys,Redwood Glen|boys,9594ada14b4bccb1,9ab442dbdbb69fab,50.0,58.0,1,0.20412317348074271,"6-7, 5-7",0.7958768265192573,-8.0,Brady Avila,Cal Nimmers,12,11,balanced,pusher,Arlington,1A,Redwood Glen,1A,9594ada14b4bccb1|9ab442dbdbb69fab
boys,2086-08-15,jhdual:eef50f99a3b0f251,regular,S2,Gabriel Montoya|boys,Evelyn Booker|boys,3436fed2bbef06f4,b43989a4caf4ebb3,59.0,67.0,1,0.321222089589746,"6-2, 6-4",0.678777910410254,-8.0,Jabari Cozart,Luca Horton,12,9,serve_first,all_court,Marlow,4A,Taft,4A,3436fed2bbef06f4|b43989a4caf4ebb3
girls,2086-03-16,jhdual:b0fba0631c44eaeb,regular,S2,Ferris Union|girls,Huckle Butte|girls,d115254a66351c11,6b8eaa72b157ff0a,42.0,50.0,1,0.3150501548428673,"3-6, 7-5, 6-4",0.6849498451571328,-8.0,Karen Flores,Jakayla Rogers,12,11,all_court,balanced,Union Prairie,Group 3,Huckle Butte,Group 3,6b8eaa72b157ff0a|d115254a66351c11
girls,2086-03-16,jhdual:b0fba0631c44eaeb,regular,S3,Ferris Union|girls,Huckle Butte|girls,ce42ee0ac0fe9b79,280d2177b5a694e3,33.0,41.0,1,0.3150501548428673,"7-5, 7-6",0.6849498451571328,-8.0,Penelope Chumley,Jordan Larson,11,12,counterpuncher,aggressive_baseliner,Union Prairie,Group 3,Huckle Butte,Group 3,280d2177b5a694e3|ce42ee0ac0fe9b79
boys,2086-09-18,jhdual:d12ffc5338a9d020,regular,S3,Sofia Romanov|boys,Nadia Chernov North|boys,093987b2bba01e59,3384a98ac145ce24,24.0,32.0,1,0.20412317348074271,"6-7, 6-0, 4-6",0.7958768265192573,-8.0,Ryan Mixon,Harib Amyn,12,10,balanced,aggressive_baseliner,Chesapeake,8A,Roosevelt,8A,093987b2bba01e59|3384a98ac145ce24
boys,2086-08-17,jhdual:83ef3ef7340136d4,regular,S2,San Vito Regional|boys,Rostova Junction|boys,e6e91ddbb27883ec,aac8364910fd373a,55.0,63.0,1,0.20412317348074271,"3-6, 6-7",0.7958768265192573,-8.0,Carter Romero,Alexander Dennison,11,12,serve_and_volley,serve_first,San Vito Regional,Group 2,Rostova Junction,Group 2,aac8364910fd373a|e6e91ddbb27883ec
boys,2086-08-28,jhdual:f6f10c3c91012b7e,regular,S2,Ryken|boys,Newark River North|boys,c78f1b140823402d,5d24524fe675dda7,49.0,57.0,1,0.20412317348074271,"5-7, 6-1, 6-7",0.7958768265192573,-8.0,Tyrell Lofton,Arkel Bedard,12,10,balanced,serve_and_volley,Ryken,4A,River North,3A,5d24524fe675dda7|c78f1b140823402d
boys,2086-09-07,jhdual:c5b8c7a2401d40f7,regular,S2,St. Helena School|boys,Newark River North|boys,348ae882ba010861,5d24524fe675dda7,49.0,57.0,1,0.20412317348074271,"1-6, 4-6",0.7958768265192573,-8.0,Trent Bloss,Arkel Bedard,10,10,all_court,serve_and_volley,Saltmarsh,3A,River North,3A,348ae882ba010861|5d24524fe675dda7
girls,2086-05-22,jhdual:43f4244d4e5b83e7,state,S4,Itziar Elorriaga|girls,Ukiah High|girls,c3fb83f8a5afb933,4960c9d1b5c86852,48.0,56.0,1,0.3150501548428673,"7-5, 4-6, 6-3",0.6849498451571328,-8.0,Angelina Salva,Avery Piazza,9,9,aggressive_baseliner,balanced,Elysian Valley,8A,Ukiah,8A,4960c9d1b5c86852|c3fb83f8a5afb933
girls,2086-03-05,jhdual:f47794b7137683de,early,S3,Adrian High|girls,Union High|girls,c61661612ff12319,b94943016015e8ff,57.0,65.0,1,0.20493735150948167,"6-3, 3-6, 3-6",0.7950626484905183,-8.0,Grace Beale,Gabriella Rikard,10,12,all_court,aggressive_baseliner,Adrian,1A,Union,2A,b94943016015e8ff|c61661612ff12319
girls,2086-03-28,jhdual:8f75201782d0efe6,regular,S1,Homestead North|girls,Fort Valois School of Design and Engineering|girls,c47cd44aefc356ee,44ad222372f124b3,48.0,56.0,1,0.3150501548428673,"6-2, 6-3",0.6849498451571328,-8.0,Kolie Romaniuk,Sijia Tao,12,10,serve_first,junkballer,Garden Plain,Group 1,Valois Bluffs,Group 1,44ad222372f124b3|c47cd44aefc356ee
girls,2086-04-30,jhdual:6d14547ac432c1c1,regular,S1,Homestead North|girls,Belmonte River Plain|girls,c47cd44aefc356ee,776b37d6f4673cb3,48.0,56.0,1,0.3150501548428673,"7-5, 4-6, 6-2",0.6849498451571328,-8.0,Kolie Romaniuk,Raelynn Arroyo,12,10,serve_first,all_court,Garden Plain,Group 1,Chillicothe,Group 1,776b37d6f4673cb3|c47cd44aefc356ee
boys,2086-08-13,jhdual:d927f548f97c3082,regular,S1,Bahía Leal|boys,Winifred Stokes|boys,68fb423a6a7c7bfd,1abf81af8c8b78ac,60.0,68.0,1,0.321222089589746,"7-5, 0-6, 6-4",0.678777910410254,-8.0,Hector Hamaker,Demetrius Anderson,11,11,aggressive_baseliner,all_court,Bahía Leal,7A,Mesa Co-op,7A,1abf81af8c8b78ac|68fb423a6a7c7bfd
girls,2086-03-22,jhdual:e11482955dc6d4a7,regular,S1,Amelia Freeman|girls,Nathaniel Cross North|girls,33543684f9b26c69,a39f545bb91702ef,61.0,69.0,1,0.20493735150948167,"5-7, 6-7",0.7950626484905183,-8.0,Rkia Gharbi,Quinn Aldaco,11,12,aggressive_baseliner,counterpuncher,Nanticoke,5A,Miles Davis,5A,33543684f9b26c69|a39f545bb91702ef
girls,2086-03-11,jhdual:9246929c049b7a39,early,S5,Homestead North|girls,Fort Valois|girls,fa4b71b1babfefbb,eb93c5504a5662dd,38.0,46.0,1,0.3150501548428673,"3-6, 7-5, 6-4",0.6849498451571328,-8.0,Ellie Perone,Fernanda Padilla,9,11,serve_and_volley,all_court,Garden Plain,Group 1,Fort Valois,Group 1,eb93c5504a5662dd|fa4b71b1babfefbb
boys,2086-09-19,jhdual:b70b1b6275f08ece,regular,S3,Jean Baptiste|boys,Hampton Technical|boys,0282fc3cb13e715e,fd0597bb8c3511af,60.0,68.0,1,0.321222089589746,"5-7, 6-4, 6-4",0.678777910410254,-8.0,Armando Bailey,Jose Hilliard,12,11,all_court,balanced,Baptiste,Group 2,Hampton,Group 2,0282fc3cb13e715e|fd0597bb8c3511af
girls,2086-04-06,jhdual:87c7674a9fd73a19,showcase_pod,S2,St. Michael Academy North|girls,Ander Aramburu|girls,ca6822f0d5d9bf95,b75703163579e589,58.0,66.0,1,0.3150501548428673,8-4,0.6849498451571328,-8.0,Delilah Midgley,Nirmala Yogeswaran,11,9,counterpuncher,serve_first,Green Valley,Group 1,Western Sky,Group 1,b75703163579e589|ca6822f0d5d9bf95
girls,2086-04-26,jhdual:580352ea0e01a7b1,regular,S3,Shiloh|girls,Tule Flat|girls,66e4805fe21bf146,df2e7bf8aec26302,55.0,63.0,1,0.20493735150948167,"5-7, 6-2, 6-7",0.7950626484905183,-8.0,Victoria Groat,So-hee Sim,9,12,balanced,counterpuncher,Shiloh,3A,Tule Flat,3A,66e4805fe21bf146|df2e7bf8aec26302
